Tweet Id,Event,ON,NOT
9.94965E+17,There is no Tsunami Warning currently for Alaska and/or the West Coast. We issued a routine communications test message at 7am AKST that has been misinterpreted. We are investigating this issue. Repeat: There is NO Tsunami Warning,0,1
9.94805E+17,"Tsunami Info Stmt: M5.2 095mi SE King Salmon, Alaska 2058AKDT May 10: Tsunami NOT expected

 #NTWC",0,1
9.94232E+17,"Tsunami Info Stmt: M5.0 060mi S  Shemya, Alaska 0700AKDT May 9: Tsunami NOT expected

 #NTWC",0,1
9.93767E+17,"Tsunami Info Stmt: M5.5 185mi SE Kodiak City, Alaska 0014AKDT May 8: Tsunami NOT expected

 #NTWC",0,1
9.93172E+17,"Tsunami Info Stmt: M4.9 120mi SE Grand Isle, Louisiana 1247EDT May 6: Tsunami NOT expected

 #NTWC",0,1
9.92549E+17,"Tsunami Info Stmt: M6.9 030mi S  Hilo, Hawaii 1533PDT May 4: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.84111E+17,"Tsunami Info Stmt: M4.2 060mi SW Valdez, Alaska 0844AKDT Apr 11: Tsunami NOT expected

 #NTWC",0,1
9.82456E+17,"Tsunami Info Stmt: M5.2 155mi SE Kodiak City, Alaska 1909AKDT Apr 6: Tsunami NOT expected

 #NTWC",0,1
9.81978E+17,"Tsunami Info Stmt: M5.4 095mi SW Los Angeles, California 1229PDT Apr 5: Tsunami NOT expected

 #NTWC",0,1
9.79684E+17,"Tsunami Info Stmt: M4.1 025mi W  Palmer, Alaska 0336AKDT Mar 30: Tsunami NOT expected

 #NTWC",0,1
9.79472E+17,"Tsunami Info Stmt: M7.2 in the New Britain region, PNG
  1426PDT Mar 29: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.78765E+17,"Tsunami Info Stmt: M5.4 165mi SE Kodiak City, Alaska 1441AKDT Mar 27: Tsunami NOT expected

 #NTWC",0,1
9.78334E+17,"Tsunami Info Stmt: M4.6 175mi SE Kodiak City, Alaska 1001AKDT Mar 26: Tsunami NOT expected

 #NTWC",0,1
9.77509E+17,"Tsunami Info Stmt: M6.8 in the New Britain region, PNG
  0424PDT Mar 24: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.77424E+17,"Tsunami Info Stmt: M4.3 120mi SW Kodiak City, Alaska 2153AKDT Mar 23: Tsunami NOT expected

 #NTWC",0,1
9.7702E+17,"Tsunami Info Stmt: M4.6 035mi SW Eureka, California 2010PDT Mar 22: Tsunami NOT expected

 #NTWC",0,1
9.76858E+17,"Tsunami Info Stmt: M4.4 010mi SW Eureka, California 0925PDT Mar 22: Tsunami NOT expected

 #NTWC",0,1
9.734E+17,"Tsunami Info Stmt: M4.2 030mi SW Homer, Alaska 1922AKDT Mar 12: Tsunami NOT expected

 #NTWC",0,1
9.72013E+17,"Tsunami Info Stmt: M5.0 060mi W  Homer, Alaska 2233AKST Mar 8: Tsunami NOT expected

 #NTWC",0,1
9.7199E+17,"Tsunami Info Stmt: M4.1 055mi SW Eureka, California 2201PST Mar 8: Tsunami NOT expected

 #NTWC",0,1
9.71909E+17,"Tsunami Info Stmt: M5.1 195mi SE Kodiak City, Alaska 1537AKST Mar 8: Tsunami NOT expected

 #NTWC",0,1
9.71805E+17,"Tsunami Info Stmt: M7.0 in the New Ireland region, PNG
  0940PST Mar 8: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.71028E+17,"Tsunami Info Stmt: M6.7 in New Guinea, Papua New Guinea
 0613PST Mar 6: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.69692E+17,"Tsunami Info Stmt: M5.1 020mi SW Amchitka, Alaska 1245AKST Mar 2: Tsunami NOT expected

 #NTWC",0,1
9.67824E+17,"Tsunami Info Stmt: M7.6 in New Guinea, Papua New Guinea
 0945PST Feb 25: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.66879E+17,"Tsunami Info Stmt: M5.0 055mi SW Chignik, Alaska 1831AKST Feb 22: Tsunami NOT expected

 #NTWC",0,1
9.6679E+17,"Tsunami Info Stmt: M4.7 170mi SE Kodiak City, Alaska 1237AKST Feb 22: Tsunami NOT expected

 #NTWC",0,1
9.64647E+17,"Tsunami Info Stmt: M7.5 in Oaxaca, Mexico
               1540PST Feb 16: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.64289E+17,"Tsunami Info Stmt: M5.0 025mi S  Adak, Alaska 1500AKST Feb 15: Tsunami NOT expected

 #NTWC",0,1
9.62054E+17,"Tsunami Info Stmt: M5.4 085mi SE Buldir I., Alaska 1055AKST Feb 9: Tsunami NOT expected

 #NTWC",0,1
9.61879E+17,"Tsunami Info Stmt: M4.6 170mi SE Kodiak City, Alaska 2322AKST Feb 8: Tsunami NOT expected

 #NTWC",0,1
9.61769E+17,"Tsunami Info Stmt: M4.1 065mi SW Homer, Alaska 1605AKST Feb 8: Tsunami NOT expected

 #NTWC",0,1
9.61558E+17,"Tsunami Info Stmt: M5.4 065mi SE Amchitka, Alaska 0204AKST Feb 8: Tsunami NOT expected

 #NTWC",0,1
9.60896E+17,"Tsunami Info Stmt: M4.5 180mi SE Kodiak City, Alaska 0616AKST Feb 6: Tsunami NOT expected

 #NTWC",0,1
9.60894E+17,"The National Tsunami Warning Center did NOT issue a tsunami Warning, Watch, or Advisory for any part of the United States or Canada this morning.",0,1
9.58793E+17,"Tsunami Info Stmt: M4.9 155mi SE Kodiak City, Alaska 1102AKST Jan 31: Tsunami NOT expected

 #NTWC",0,1
9.57776E+17,"Tsunami Info Stmt: M4.6 180mi SE Kodiak City, Alaska 1539AKST Jan 28: Tsunami NOT expected

 #NTWC",0,1
9.57653E+17,"Tsunami Info Stmt: M6.5 southwest of Africa
             1103EST Jan 28: Tsunami NOT expected; U.S. Atlantic or Gulf Coast

 #NTWC",0,1
9.57022E+17,"Tsunami Info Stmt: M4.5 165mi SE Kodiak City, Alaska 1343AKST Jan 26: Tsunami NOT expected

 #NTWC",0,1
9.56999E+17,"Tsunami Info Stmt: M4.5 030mi NE Palmer, Alaska 1210AKST Jan 26: Tsunami NOT expected

 #NTWC",0,1
9.56932E+17,"Tsunami Info Stmt: M4.8 160mi SE Kodiak City, Alaska 0742AKST Jan 26: Tsunami NOT expected

 #NTWC",0,1
9.56678E+17,"Tsunami Info Stmt: M4.8 180mi SE Kodiak City, Alaska 1455AKST Jan 25: Tsunami NOT expected

 #NTWC",0,1
9.5658E+17,"Tsunami Info Stmt: M5.3 125mi SW Eureka, California 0925PST Jan 25: Tsunami NOT expected

 #NTWC",0,1
9.56568E+17,"Tsunami Info Stmt: M5.8 135mi SW Eureka, California 0840PST Jan 25: Tsunami NOT expected

 #NTWC",0,1
9.5647E+17,"Tsunami Info Stmt: M4.2 050mi SE Los Angeles, California 0210PST Jan 25: Tsunami NOT expected

 #NTWC",0,1
9.56286E+17,"Tsunami Info Stmt: M4.7 155mi SE Kodiak City, Alaska 1259AKST Jan 24: Tsunami NOT expected

 #NTWC",0,1
9.56208E+17,"Tsunami Info Stmt: M5.1 in the Gulf of Alaska
           0747AKST Jan 24: Tsunami NOT expected

 #NTWC",0,1
9.55956E+17,"Tsunami Info Stmt: M5.4 170mi SE Kodiak City, Alaska 1505AKST Jan 23: Tsunami NOT expected

 #NTWC",0,1
9.55945E+17,"Tsunami Info Stmt: M5.2 180mi SE Kodiak City, Alaska 1421AKST Jan 23: Tsunami NOT expected

 #NTWC",0,1
9.55883E+17,"Tsunami Info Stmt: M4.7 185mi SE Kodiak City, Alaska 1011AKST Jan 23: Tsunami NOT expected

 #NTWC",0,1
9.55791E+17,"CANCELLATION:  M7.9 175mi SE Kodiak City, Alaska 0032AKST Jan 23: Check with local officials for all clear

 #NTWC",0,1
9.55783E+17,Tue Jan 23 12:42:38 UTC 2018  event picture,0,1
9.55776E+17,Tue Jan 23 12:15:15 UTC 2018  event picture,0,1
9.55762E+17,Tue Jan 23 11:18:49 UTC 2018  event picture,0,1
9.55753E+17,Tue Jan 23 10:44:28 UTC 2018  event picture,0,1
9.55744E+17,Tue Jan 23 10:07:47 UTC 2018  event picture,0,1
9.55736E+17,Tue Jan 23 09:38:01 UTC 2018  event picture,0,1
9.54389E+17,"Tsunami Info Stmt: M6.5 in the Gulf of California
       0818PST Jan 19: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.5387E+17,"Tsunami Info Stmt: M4.1 070mi W  Sacramento, California 2155PST Jan 17: Tsunami NOT expected

 #NTWC",0,1
9.5322E+17,"Tsunami Info Stmt: M4.4 in the Bering Sea
               0151AKST Jan 16: Tsunami NOT expected

 #NTWC",0,1
9.52683E+17,"Tsunami Info Stmt: M4.1 055mi NE Iliamna, Alaska 1422AKST Jan 14: Tsunami NOT expected

 #NTWC",0,1
9.52472E+17,"Tsunami Info Stmt: M7.3 near the coast of Peru
          0119PST Jan 14: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.51993E+17,"Tsunami Info Stmt: M5.0 060mi SW Amchitka, Alaska 1635AKST Jan 12: Tsunami NOT expected

 #NTWC",0,1
9.50925E+17,"Tsunami Info Stmt: M7.8 in the Caribbean Sea
            2152EST Jan 9: Tsunami NOT expected; U.S. Atlantic or Gulf Coast

 #NTWC",0,1
9.50081E+17,"Tsunami Info Stmt: M4.1 070mi SW Eureka, California 1101PST Jan 7: Tsunami NOT expected

 #NTWC",0,1
9.48867E+17,"Tsunami Info Stmt: M4.6 010mi NE San Francisco, California 0240PST Jan 4: Tsunami NOT expected

 #NTWC",0,1
9.46397E+17,"Tsunami Info Stmt: M5.1 020mi NW Atka Village, Alaska 0559AKST Dec 28: Tsunami NOT expected

 #NTWC",0,1
9.44989E+17,"Tsunami Info Stmt: M4.1 105mi SW Kodiak City, Alaska 0846AKST Dec 24: Tsunami NOT expected

 #NTWC",0,1
9.44892E+17,"Tsunami Info Stmt: M4.2 015mi SE Homer, Alaska 0221AKST Dec 24: Tsunami NOT expected

 #NTWC",0,1
9.41171E+17,"Tsunami Info Stmt: M4.0 085mi S  Eureka, California 2057PST Dec 13: Tsunami NOT expected

 #NTWC",0,1
9.41014E+17,"Tsunami Info Stmt: M6.6 in the Bouvet Island region, Sou 1304EST Dec 13: Tsunami NOT expected; U.S. Atlantic or Gulf Coast

 #NTWC",0,1
9.39073E+17,"Tsunami Info Stmt: M6.6 near the western Caroline Island 0151PST Dec 8: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.3893E+17,"Tsunami Info Stmt: M6.6 near the western Caroline Island 1623PST Dec 7: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.36427E+17,"Tsunami Info Stmt: M4.2 060mi NW Homer, Alaska 1748AKST Nov 30: Tsunami NOT expected

 #NTWC",0,1
9.36352E+17,"Tsunami Info Stmt: M4.4 010mi NE Dover, Delaware 1648EST Nov 30: Tsunami NOT expected

 #NTWC",0,1
9.36124E+17,"Tsunami Info Stmt: M6.5 near the central Mid-Atlantic Ri 0133EST Nov 30: Tsunami NOT expected; U.S. Atlantic or Gulf Coast

 #NTWC",0,1
9.35272E+17,"Tsunami Info Stmt: M5.1 055mi SW Valdez, Alaska 1319AKST Nov 27: Tsunami NOT expected

 #NTWC",0,1
9.32911E+17,"Tsunami Info Stmt: M4.7 100mi SW Port Alice, British Columbia 0147PST Nov 21: Tsunami NOT expected

 #NTWC",0,1
9.32381E+17,"Tsunami Info Stmt: M7.3 near the Loyalty Islands
        1443PST Nov 19: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.32266E+17,"Tsunami Info Stmt: M6.9 near the Loyalty Islands
        0709PST Nov 19: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.3218E+17,"Tsunami Info Stmt: M6.7 near the Loyalty Islands
        0126PST Nov 19: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.31634E+17,"Tsunami Info Stmt: M4.4 050mi SW Anchorage, Alaska 1217AKST Nov 17: Tsunami NOT expected

 #NTWC",0,1
9.30157E+17,"Tsunami Info Stmt: M4.8 025mi SE Monterey, California 1131PST Nov 13: Tsunami NOT expected

 #NTWC",0,1
9.30104E+17,"Tsunami Info Stmt: M4.2 030mi NW Cape Yakataga, Alaska 0701AKST Nov 13: Tsunami NOT expected

 #NTWC",0,1
9.29901E+17,"Tsunami Info Stmt: M6.8 in Costa Rica
                   1828PST Nov 12: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.28675E+17,"Tsunami Info Stmt: M4.0 030mi SW Kodiak City, Alaska 0825AKST Nov 9: Tsunami NOT expected

 #NTWC",0,1
9.28014E+17,"Tsunami Info Stmt: M6.6 in New Guinea, Papua New Guinea
 1327PST Nov 7: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.2722E+17,"Tsunami Info Stmt: M4.6 070mi NE Iliamna, Alaska 0803AKST Nov 5: Tsunami NOT expected

 #NTWC",0,1
9.26739E+17,"Tsunami Info Stmt: M6.9 in the Samoa Islands region
     0200PDT Nov 4: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.25551E+17,"Tsunami Info Stmt: M6.8 near the Loyalty Islands
        1924PDT Oct 31: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.25163E+17,"Tsunami Info Stmt: M7.0 in the Loyalty Islands region
   1742PDT Oct 30: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.23651E+17,"Tsunami Info Stmt: M4.8 120mi SW Bakersfield, California 1339PDT Oct 26: Tsunami NOT expected

 #NTWC",0,1
9.20887E+17,"Tsunami Info Stmt: M4.8 060mi NW Homer, Alaska 2136AKDT Oct 18: Tsunami NOT expected

 #NTWC",0,1
9.19927E+17,"Tsunami Info Stmt: M4.6 195mi N  St. Matthew I., Alaska 0555AKDT Oct 16: Tsunami NOT expected

 #NTWC",0,1
9.17829E+17,"Tsunami Info Stmt: M6.6 in the Bouvet Island region, Sou 1454EDT Oct 10: Tsunami NOT expected; U.S. Atlantic or Gulf Coast

 #NTWC",0,1
9.17554E+17,"Tsunami Info Stmt: M4.4 040mi N  Monterey, California 1753PDT Oct 9: Tsunami NOT expected

 #NTWC",0,1
9.17158E+17,"Tsunami Info Stmt: M6.7 045mi SE Buldir I., Alaska 1435AKDT Oct 8: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.1576E+17,"Tsunami Info Stmt: M4.3 045mi NW Kodiak City, Alaska 1804AKDT Oct 4: Tsunami NOT expected

 #NTWC",0,1
9.14238E+17,"Tsunami Info Stmt: M4.1 025mi W  Homer, Alaska 1315AKDT Sep 30: Tsunami NOT expected

 #NTWC",0,1
9.12534E+17,"Tsunami Info Stmt: M6.5 south of the Fiji Islands
       2120PDT Sep 25: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.11318E+17,"Tsunami Info Stmt: M5.8 140mi SW Eureka, California 1250PDT Sep 22: Tsunami NOT expected

 #NTWC",0,1
9.10599E+17,"Tsunami Info Stmt: M6.5 near the Vanuatu Islands
        1310PDT Sep 20: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.10156E+17,"Tsunami Info Stmt: M5.0 045mi NW Amchitka, Alaska 0650AKDT Sep 19: Tsunami NOT expected

 #NTWC",0,1
9.09201E+17,"Tsunami Info Stmt: M5.0 065mi NW Haines, Alaska 1538AKDT Sep 16: Tsunami NOT expected

 #NTWC",0,1
9.07362E+17,"Tsunami Info Stmt: M5.1 085mi SW Adak, Alaska 1352AKDT Sep 11: Tsunami NOT expected

 #NTWC",0,1
9.06082E+17,"For those of you wondering about Hawaii, or wanting updates on the tsunami threat for the international Pacific, please follow @NWS_PTWC ",0,1
9.06018E+17,"Tsunami Info Stmt: M7.8 near the coast of Chiapas, Mexic 2149PDT Sep 7: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
9.04986E+17,"Tsunami Info Stmt: M4.5 150mi S  Kodiak City, Alaska 0024AKDT Sep 5: Tsunami NOT expected

 #NTWC",0,1
9.04813E+17,"Tsunami Info Stmt: M4.2 055mi SW Anchorage, Alaska 1305AKDT Sep 4: Tsunami NOT expected

 #NTWC",0,1
9.03314E+17,"Tsunami Info Stmt: M5.3 065mi NW Kodiak City, Alaska 0946AKDT Aug 31: Tsunami NOT expected

 #NTWC",0,1
9.01714E+17,"Tsunami Info Stmt: M4.2 055mi NW Homer, Alaska 2351AKDT Aug 26: Tsunami NOT expected

 #NTWC",0,1
9.01662E+17,"Tsunami Info Stmt: M6.6 in the Admiralty Islands region, 2118PDT Aug 26: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
8.98406E+17,"Tsunami Info Stmt: M4.1 040mi SW Haines, Alaska 2045AKDT Aug 17: Tsunami NOT expected

 #NTWC",0,1
8.98383E+17,"Tsunami Info Stmt: M6.7 north of Ascension Island, centr 2259EDT Aug 17: Tsunami NOT expected; U.S. Atlantic or Gulf Coast

 #NTWC",0,1
8.96383E+17,"Tsunami Info Stmt: M4.7 185mi S  Kodiak City, Alaska 0641AKDT Aug 12: Tsunami NOT expected

 #NTWC",0,1
8.95893E+17,"Tsunami Info Stmt: M4.7 045mi NW Homer, Alaska 2218AKDT Aug 10: Tsunami NOT expected

 #NTWC",0,1
8.95723E+17,"Tsunami Info Stmt: M4.5 115mi NW Eureka, California 1159PDT Aug 10: Tsunami NOT expected

 #NTWC",0,1
8.95492E+17,"Tsunami Info Stmt: M4.2 045mi W  Dixon Entrance, Alaska 2044PDT Aug 9: Tsunami NOT expected

 #NTWC",0,1
8.95E+17,"Tsunami Info Stmt: M5.1 025mi SW Nikolski, Alaska 2148AKDT Aug 8: Tsunami NOT expected

 #NTWC",0,1
8.95159E+17,"Tsunami Info Stmt: M5.3 030mi SW Nikolski, Alaska 2141AKDT Aug 8: Tsunami NOT expected

 #NTWC",0,1
8.95041E+17,"Tsunami Info Stmt: M5.1 055mi SW Attu I., Alaska 1347AKDT Aug 8: Tsunami NOT expected

 #NTWC",0,1
8.93656E+17,"Tsunami Info Stmt: M5.0 085mi SW Adak, Alaska 1808AKDT Aug 4: Tsunami NOT expected

 #NTWC",0,1
8.9225E+17,"Tsunami Info Stmt: M5.0 030mi SE Adak, Alaska 2100AKDT Jul 31: Tsunami NOT expected

 #NTWC",0,1
8.91087E+17,"Tsunami Info Stmt: M4.9 055mi W  Eureka, California 1703PDT Jul 28: Tsunami NOT expected

 #NTWC",0,1
8.89338E+17,"Tsunami Info Stmt: M4.0 010mi SW Talkeetna, Alaska 2008AKDT Jul 23: Tsunami NOT expected

 #NTWC",0,1
8.88976E+17,"Tsunami Info Stmt: M5.0 115mi NW Attu I., Alaska 2010AKDT Jul 22: Tsunami NOT expected

 #NTWC",0,1
8.87408E+17,"Tsunami Info Stmt: M5.0 100mi SW Attu I., Alaska 1219AKDT Jul 18: Tsunami NOT expected

 #NTWC",0,1
8.87117E+17,Tue Jul 18 01:09:10 UTC 2017  event picture,0,1
8.87117E+17,"CANCELLATION:  M7.8 120mi SE Bering I., Komandorski 1634PDT Jul 17: Check with local officials for all clear

 #NTWC",0,1
8.87102E+17,Tue Jul 18 00:11:26 UTC 2017  event picture,0,1
8.87095E+17,"Tsunami Info Stmt: M7.4 140mi SE Bering I., Komandorski 1634PDT Jul 17: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
8.86906E+17,"Tsunami Info Stmt: M6.5 120mi SE Bering I., Komandorski 0405PDT Jul 17: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
8.85345E+17,"Tsunami Info Stmt: M6.7 in the New Ireland region, PNG
  2036PDT Jul 12: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
8.84707E+17,"Tsunami Info Stmt: M4.4 055mi W  Cordova, Alaska 0130AKDT Jul 11: Tsunami NOT expected

 #NTWC",0,1
8.84671E+17,"Tsunami Info Stmt: M6.8 in the Auckland Islands region
  0000PDT Jul 11: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
8.8427E+17,"Tsunami Info Stmt: M4.1 060mi W  Homer, Alaska 2031AKDT Jul 9: Tsunami NOT expected

 #NTWC",0,1
8.83234E+17,"Tsunami Info Stmt: M4.2 060mi N  Homer, Alaska 2358AKDT Jul 6: Tsunami NOT expected

 #NTWC",0,1
8.82875E+17,"Tsunami Info Stmt: M6.9 in Leyte, Philippine Islands
    0104PDT Jul 6: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
8.80347E+17,"Tsunami Info Stmt: M4.2 050mi NE Iliamna, Alaska 0044AKDT Jun 29: Tsunami NOT expected

 #NTWC",0,1
8.78726E+17,"Tsunami Info Stmt: M4.1 045mi SW Eureka, California 1422PDT Jun 24: Tsunami NOT expected

 #NTWC",0,1
8.7791E+17,"Tsunami Info Stmt: M4.0 020mi NW Valdez, Alaska 0722AKDT Jun 22: Tsunami NOT expected

 #NTWC",0,1
8.77868E+17,"Tsunami Info Stmt: M6.8 near the coast of Guatemala
     0531PDT Jun 22: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
8.77609E+17,"Tsunami Info Stmt: M5.5 030mi NE Amchitka, Alaska 1120AKDT Jun 21: Tsunami NOT expected

 #NTWC",0,1
8.77584E+17,"Tsunami Info Stmt: M4.2 070mi W  Kodiak City, Alaska 0945AKDT Jun 21: Tsunami NOT expected

 #NTWC",0,1
8.76854E+17,"Tsunami Info Stmt: M4.3 040mi SE Port Alice, British Columbia 1023PDT Jun 19: Tsunami NOT expected

 #NTWC",0,1
8.74894E+17,"Tsunami Info Stmt: M7.0 near the coast of Chiapas, Mexic 0029PDT Jun 14: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
8.73642E+17,"Tsunami Info Stmt: M4.7 125mi NW Port Alice, British Columbia 1338PDT Jun 10: Tsunami NOT expected

 #NTWC",0,1
8.70987E+17,"Tsunami Info Stmt: M4.1 040mi NE Homer, Alaska 0449AKDT Jun 3: Tsunami NOT expected

 #NTWC",0,1
8.7077E+17,"Tsunami Info Stmt: M6.9 115mi NW Attu I., Alaska 1425AKDT Jun 2: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
8.69378E+17,"Tsunami Info Stmt: M5.0 070mi SW Anchorage, Alaska 1819AKDT May 29: Tsunami NOT expected

 #NTWC",0,1
8.69105E+17,"Tsunami Info Stmt: M4.2 040mi NE Palmer, Alaska 0014AKDT May 29: Tsunami NOT expected

 #NTWC",0,1
8.68734E+17,"Tsunami Info Stmt: M5.5 110mi S  Sand Point, Alaska 2337AKDT May 27: Tsunami NOT expected

 #NTWC",0,1
8.68726E+17,"Tsunami Info Stmt: M5.6 065mi SW Atka Village, Alaska 2306AKDT May 27: Tsunami NOT expected

 #NTWC",0,1
8.6742E+17,"Tsunami Info Stmt: M5.7 100mi SE Nikolski, Alaska 0836AKDT May 24: Tsunami NOT expected

 #NTWC",0,1
8.67269E+17,"Tsunami Info Stmt: M5.0 100mi SE Dutch Harbor, Alaska 2235AKDT May 23: Tsunami NOT expected

 #NTWC",0,1
8.65378E+17,"Tsunami Info Stmt: M5.1 080mi SE Amukta Pass, Alaska 1722AKDT May 18: Tsunami NOT expected

 #NTWC",0,1
8.64704E+17,"Tsunami Info Stmt: M4.1 100mi SW Bakersfield, California 2142PDT May 16: Tsunami NOT expected

 #NTWC",0,1
8.64337E+17,"Tsunami Info Stmt: M4.1 035mi NE Iliamna, Alaska 2021AKDT May 15: Tsunami NOT expected

 #NTWC",0,1
8.63387E+17,"Tsunami Info Stmt: M4.2 060mi NE Palmer, Alaska 0531AKDT May 13: Tsunami NOT expected

 #NTWC",0,1
8.63369E+17,"Tsunami Info Stmt: M4.0 035mi NW Homer, Alaska 0420AKDT May 13: Tsunami NOT expected

 #NTWC",0,1
8.62834E+17,"Tsunami Info Stmt: M4.5 075mi S  Kodiak City, Alaska 1655AKDT May 11: Tsunami NOT expected

 #NTWC",0,1
8.62679E+17,"Tsunami Info Stmt: M5.3 070mi S  Kodiak City, Alaska 0637AKDT May 11: Tsunami NOT expected

 #NTWC",0,1
8.62451E+17,"Tsunami Info Stmt: M6.8 in the South Sandwich Islands re 1924EDT May 10: Tsunami NOT expected; U.S. Atlantic or Gulf Coast

 #NTWC",0,1
8.6239E+17,"Tsunami Info Stmt: M5.0 085mi SW Adak, Alaska 1126AKDT May 10: Tsunami NOT expected

 #NTWC",0,1
8.62E+17,"Tsunami Info Stmt: M6.0 080mi SW Adak, Alaska 0000AKDT May 10: Tsunami NOT expected

 #NTWC",0,1
8.61944E+17,"Tsunami Info Stmt: M6.8 near the Vanuatu Islands
        0652PDT May 9: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
8.61869E+17,"Tsunami Info Stmt: M5.1 060mi SW Adak, Alaska 0059AKDT May 9: Tsunami NOT expected

 #NTWC",0,1
8.61628E+17,"Tsunami Info Stmt: M6.6 090mi SW Adak, Alaska 0901AKDT May 8: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
8.6161E+17,"Tsunami Info Stmt: M5.7 070mi SW Adak, Alaska 0747AKDT May 8: Tsunami NOT expected

 #NTWC",0,1
8.61606E+17,"Tsunami Info Stmt: M5.2 055mi SW Adak, Alaska 0731AKDT May 8: Tsunami NOT expected

 #NTWC",0,1
8.61075E+17,"Tsunami Info Stmt: M5.2 040mi N  Homer, Alaska 2025AKDT May 6: Tsunami NOT expected

 #NTWC",0,1
8.60959E+17,"Tsunami Info Stmt: M5.0 065mi SE Amukta Pass, Alaska 1243AKDT May 6: Tsunami NOT expected

 #NTWC",0,1
8.5997E+17,"Tsunami Info Stmt: M4.7 060mi NW Haines, Alaska 1914AKDT May 3: Tsunami NOT expected

 #NTWC",0,1
8.59061E+17,"Tsunami Info Stmt: M4.5 060mi NW Haines, Alaska 0659AKDT May 1: Tsunami NOT expected

 #NTWC",0,1
8.5905E+17,"Tsunami Info Stmt: M6.3 060mi NW Haines, Alaska 0618AKDT May 1: Tsunami NOT expected

 #NTWC",0,1
8.59023E+17,"Tsunami Info Stmt: M5.8 060mi NW Haines, Alaska 0432AKDT May 1: Tsunami NOT expected

 #NTWC",0,1
8.58057E+17,"Tsunami Info Stmt: M7.2 in Mindanao, Philippine Islands
 1323PDT Apr 28: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
8.57075E+17,"Tsunami Info Stmt: M4.1 025mi E  Talkeetna, Alaska 1929AKDT Apr 25: Tsunami NOT expected

 #NTWC",0,1
8.56625E+17,"Tsunami Info Stmt: M6.7 off the coast of central Chile
  1438PDT Apr 24: Tsunami NOT expected; CA,OR,WA,BC,and AK

 #NTWC",0,1
8.54305E+17,"Tsunami Info Stmt: M4.0 030mi NE Valdez, Alaska 0400AKDT Apr 18: Tsunami NOT expected

 #NTWC",0,1
8.50449E+17,"Tsunami Info Stmt: M4.2 045mi NW Homer, Alaska 1239AKDT Apr 7: Tsunami NOT expected

 #NTWC",0,1
8.49384E+17,"Tsunami Info Stmt: M5.7 060mi SE Adak, Alaska 1409AKDT Apr 4: Tsunami NOT expected

 #NTWC",0,1
8.49242E+17,"Tsunami Info Stmt: M5.0 055mi SE Adak, Alaska 0442AKDT Apr 4: Tsunami NOT expected

 #NTWC",0,1
8.49213E+17,"Tsunami Info Stmt: M5.2 045mi SE Adak, Alaska 0249AKDT Apr 4: Tsunami NOT expected

 #NTWC",0,1
